year,name,price,mileage,location,page,url,model,mileage_mid
2019,2019 Honda JAZZ 1.5 (A) S F/SERVICE RECORD W HONDA,55800.0,65000 - 69999,Selangor,46,https://www.mudah.my/2019-honda-jazz-1-5-a-s-f-service-record-w-honda-107435965.htm,jazz,67499.5
2014,2014 Honda ACCORD 2.0 VTi-L Full Service Record,45900.0,120000 - 129999,Selangor,46,https://www.mudah.my/2014-honda-accord-2-0-vti-l-full-service-record-108134080.htm,accord,124999.5
2005,2005 Honda ACCORD 2.4 VTi-L (A) SUPER TIP-TOP A,19800.0,150000 - 159999,Penang,46,https://www.mudah.my/2005-honda-accord-2-4-vti-l-a-super-tip-top-a-104012787.htm,accord,154999.5
2018,Honda CIVIC 1.8 S i-VTEC LEATHER SEAT TCP,69000.0,55000 - 59999,Kuala Lumpur,46,https://www.mudah.my/honda-civic-1-8-s-i-vtec-leather-seat-tcp-108541344.htm,civic,57499.5
2017,Honda HR-V 1.8 V FULL SERVICE WARRANTY HRV SUV,58800.0,100000 - 109999,Kuala Lumpur,46,https://www.mudah.my/honda-hr-v-1-8-v-full-service-warranty-hrv-suv-108615457.htm,hr-v,104999.5
2018,2018 Honda HR-V 1.8 V (A) F/SERVICE HONDA,65800.0,75000 - 79999,Penang,46,https://www.mudah.my/2018-honda-hr-v-1-8-v-a-f-service-honda-108408953.htm,hr-v,77499.5
2022,2022 Honda CIVIC 1.5 RS (A),116800.0,55000 - 59999,Selangor,46,https://www.mudah.my/2022-honda-civic-1-5-rs-a-108254692.htm,civic,57499.5
2018,2018 Honda CIVIC 1.5 TC-PREMIUM (A),85800.0,100000 - 109999,Selangor,46,https://www.mudah.my/2018-honda-civic-1-5-tc-premium-a-108548349.htm,civic,104999.5
2017,2017 Honda HR-V 1.8 V (A) ADJUSTABLE FULON WARANTY,54888.0,85000 - 89999,Selangor,46,https://www.mudah.my/2017-honda-hr-v-1-8-v-a-adjustable-fulon-waranty-108146792.htm,hr-v,87499.5
2012,2012 Honda CR-Z HYBRID 1.5 MUGEN RR BODYKIT17ENKEI,36850.0,160000 - 169999,Kuala Lumpur,46,https://www.mudah.my/2012-honda-cr-z-hybrid-1-5-mugen-rr-bodykit17enkei-108755858.htm,cr-z,164999.5
2019,2019 Honda CITY 1.5 E (A),59800.0,90000 - 94999,Kedah,46,https://www.mudah.my/2019-honda-city-1-5-e-a-108755850.htm,city,92499.5
2017,2017 Honda JAZZ 1.5 S (A),46800.0,65000 - 69999,Johor,46,https://www.mudah.my/2017-honda-jazz-1-5-s-a-108755832.htm,jazz,67499.5
2016,2016 Honda ACCORD 2.0 VTi-L (A),64800.0,90000 - 94999,Kedah,46,https://www.mudah.my/2016-honda-accord-2-0-vti-l-a-108755812.htm,accord,92499.5
2015,2015 Honda CITY 1.5 V (A),33780.0,100000 - 109999,Kuala Lumpur,46,https://www.mudah.my/2015-honda-city-1-5-v-a-108701744.htm,city,104999.5
2019,2019 Honda ACCORD 2.0 VTi-L FACELIFT (A),79780.0,70000 - 74999,Selangor,47,https://www.mudah.my/2019-honda-accord-2-0-vti-l-facelift-a-108701454.htm,accord,72499.5
2019,2019 Honda CIVIC 1.8 S (A),74780.0,65000 - 69999,Selangor,47,https://www.mudah.my/2019-honda-civic-1-8-s-a-108701147.htm,civic,67499.5
2017,Honda CIVIC 1.8 S i-VTEC TYPE R KIT 18'SPORT RIM,72800.0,75000 - 79999,Selangor,47,https://www.mudah.my/honda-civic-1-8-s-i-vtec-type-r-kit-18-sport-rim-108643791.htm,civic,77499.5
2016,Honda HR-V 1.8 E 1 OWNER FREE 3 YEAR WARRANTY V,42800.0,90000 - 94999,Selangor,47,https://www.mudah.my/honda-hr-v-1-8-e-1-owner-free-3-year-warranty-v-108251963.htm,hr-v,92499.5
2017,2017 Honda ODYSSEY 2.4 EXV(CBU) WITH SERV BOOKLET,108800.0,95000 - 99999,Perak,47,https://www.mudah.my/2017-honda-odyssey-2-4-exv-cbu-with-serv-booklet-108755969.htm,odyssey,97499.5
2016,2016 Honda CIVIC 1.5 TC-PREMIUM UPGRADED$30K 73KKM,76800.0,70000 - 74999,Kuala Lumpur,47,https://www.mudah.my/2016-honda-civic-1-5-tc-premium-upgraded-30k-73kkm-108755944.htm,civic,72499.5
2015,2015 Honda HR-V 1.8 V (A) ONE OWNER / CAR KING,49800.0,95000 - 99999,Kuala Lumpur,47,https://www.mudah.my/2015-honda-hr-v-1-8-v-a-one-owner-car-king-108456629.htm,hr-v,97499.5
2018,2018 Honda JAZZ 1.5 V (A),62800.0,90000 - 94999,Selangor,47,https://www.mudah.my/2018-honda-jazz-1-5-v-a-108755746.htm,jazz,92499.5
2017,2017 Honda HR-V 1.8 E ENHANCED (A),49999.0,100000 - 109999,Johor,47,https://www.mudah.my/2017-honda-hr-v-1-8-e-enhanced-a-108755710.htm,hr-v,104999.5
2023,2023 Honda CR-V 2.0 2WD MILEAGE 18K UNDER WRTY (A),115800.0,15000 - 19999,Johor,47,https://www.mudah.my/2023-honda-cr-v-2-0-2wd-mileage-18k-under-wrty-a-108726338.htm,cr-v,17499.5
2013,Honda CIVIC 1.5 (HYBRID) /FULL LEATHER/KEYLESS,32800.0,100000 - 109999,Selangor,47,https://www.mudah.my/honda-civic-1-5-hybrid-full-leather-keyless-106252613.htm,civic,104999.5
2015,Honda CR-V 2.0 i-VTEC FACELIFT /KEYLESS,52500.0,100000 - 109999,Selangor,47,https://www.mudah.my/honda-cr-v-2-0-i-vtec-facelift-keyless-108104109.htm,cr-v,104999.5
2022,2022 Honda CIVIC 2.0 TYPE R (FL5) (A) 4K KM ONLY,296000.0,0 - 4999,Selangor,47,https://www.mudah.my/2022-honda-civic-2-0-type-r-fl5-a-4k-km-only-104850381.htm,civic,2499.5
2010,2010 Honda ACCORD 2.0 VTi-L (A) Tip Top Condition,30800.0,140000 - 149999,Penang,47,https://www.mudah.my/2010-honda-accord-2-0-vti-l-a-tip-top-condition-107696071.htm,accord,144999.5
2011,2011 Honda CITY 1.5 E MODULO (A) FREE WARRANTY,22900.0,140000 - 149999,Selangor,47,https://www.mudah.my/2011-honda-city-1-5-e-modulo-a-free-warranty-107820413.htm,city,144999.5
2019,2019 Honda STEPWAGON 1.5  COOL SPIRIT (A),150000.0,45000 - 49999,Johor,47,https://www.mudah.my/2019-honda-stepwagon-1-5-cool-spirit-a-103829991.htm,stepwagon,47499.5
2022,2022 Honda CIVIC 2.0 TYPE R Grade 5A,288000.0,0 - 4999,Kuala Lumpur,47,https://www.mudah.my/2022-honda-civic-2-0-type-r-grade-5a-105828727.htm,civic,2499.5
2013,Honda CIVIC 2.0 S NAVI (A) MODULO B/KIT *WARRANTY,37800.0,90000 - 94999,Selangor,47,https://www.mudah.my/honda-civic-2-0-s-navi-a-modulo-b-kit-warranty-108558828.htm,civic,92499.5
2013,2013 Honda CITY 1.5 i-VTEC (A),25000.0,190000 - 199999,Selangor,47,https://www.mudah.my/2013-honda-city-1-5-i-vtec-a-108755785.htm,city,194999.5
2015,2015 Honda HR-V 1.8 (A) V SPEC 3YRS WARRANTY,45900.0,90000 - 94999,Selangor,47,https://www.mudah.my/2015-honda-hr-v-1-8-a-v-spec-3yrs-warranty-108161991.htm,hr-v,92499.5
2018,2018 Honda ACCORD 2.0 VTi-L FACELIFT (A),83800.0,85000 - 89999,Sarawak,47,https://www.mudah.my/2018-honda-accord-2-0-vti-l-facelift-a-98563287.htm,accord,87499.5
2016,Honda HR-V 1.8 V /KEYLESS/CRUISE CONTROL,53800.0,100000 - 109999,Selangor,47,https://www.mudah.my/honda-hr-v-1-8-v-keyless-cruise-control-107263780.htm,hr-v,104999.5
2018,2018 Honda CIVIC 1.5 TC (A),94800.0,70000 - 74999,Terengganu,47,https://www.mudah.my/2018-honda-civic-1-5-tc-a-107812037.htm,civic,72499.5
2018,2018 Honda JAZZ 1.5 V (A),59800.0,70000 - 74999,Pahang,47,https://www.mudah.my/2018-honda-jazz-1-5-v-a-108548245.htm,jazz,72499.5
2018,2018 Honda BR-V 1.5 V (A) FULL SPEC,51800.0,65000 - 69999,Pahang,47,https://www.mudah.my/2018-honda-br-v-1-5-v-a-full-spec-108523874.htm,br-v,67499.5
2023,2023 Honda CIVIC 2.0 TYPE R FL5 (M),289000.0,0 - 4999,Kuala Lumpur,47,https://www.mudah.my/2023-honda-civic-2-0-type-r-fl5-m-108258540.htm,civic,2499.5
2013,2013 Honda CR-V 2.0 (A),30780.0,110000 - 119999,Kuala Lumpur,47,https://www.mudah.my/2013-honda-cr-v-2-0-a-107865112.htm,cr-v,114999.5
2022,2022 Honda CIVIC 1.8 S (A),83800.0,60000 - 64999,Selangor,47,https://www.mudah.my/2022-honda-civic-1-8-s-a-108755486.htm,civic,62499.5
2018,2018 Honda CITY 1.5 Hybrid FACELIFT Full Record,49800.0,85000 - 89999,Kuala Lumpur,47,https://www.mudah.my/2018-honda-city-1-5-hybrid-facelift-full-record-108755670.htm,city,87499.5
2006,2006 Honda CITY 1.5 VTEC FACELIFT (A),10980.0,160000 - 169999,Negeri Sembilan,47,https://www.mudah.my/2006-honda-city-1-5-vtec-facelift-a-108508215.htm,city,164999.5
2018,2018 Honda CR-V 1.5 TC-P 2WD (A) FULL LOAN,92999.0,85000 - 89999,Johor,47,https://www.mudah.my/2018-honda-cr-v-1-5-tc-p-2wd-a-full-loan-108755638.htm,cr-v,87499.5
2021,2021 Honda HR-V V 1.8L (A),78800.0,65000 - 69999,Selangor,47,https://www.mudah.my/2021-honda-hr-v-v-1-8l-a-107956571.htm,hr-v,67499.5
2022,2022 Honda CR-V 1.5 TC-P 2WD✅35k Mileage (A),128800.0,30000 - 34999,Johor,47,https://www.mudah.my/2022-honda-cr-v-1-5-tc-p-2wd-35k-mileage-a-108282760.htm,cr-v,32499.5
2016,2016 Honda CIVIC 1.5 TC-PREMIUM (A),73800.0,75000 - 79999,Johor,47,https://www.mudah.my/2016-honda-civic-1-5-tc-premium-a-108755627.htm,civic,77499.5
2021,Honda HR-V 1.8 (A) FULL SVR RECORD UNDER WARRANTY,71800.0,60000 - 64999,Selangor,47,https://www.mudah.my/honda-hr-v-1-8-a-full-svr-record-under-warranty-108755614.htm,hr-v,62499.5
2021,2021 Honda HR-V V 1.8L (A),78800.0,80000 - 84999,Selangor,47,https://www.mudah.my/2021-honda-hr-v-v-1-8l-a-107256917.htm,hr-v,82499.5
2021,Honda ODYSSEY 2.4 ABSOLUTE 8 SEATERS 5A JPN 2021,193000.0,10000 - 14999,Kuala Lumpur,47,https://www.mudah.my/honda-odyssey-2-4-absolute-8-seaters-5a-jpn-2021-108408253.htm,odyssey,12499.5
2021,2021 Honda CIVIC 1.8 S (A),89800.0,60000 - 64999,Sarawak,47,https://www.mudah.my/2021-honda-civic-1-8-s-a-107286216.htm,civic,62499.5
2016,2016 Honda HR-V 1.8 E (A) FULL SERVICE RECORD,43800.0,100000 - 109999,Selangor,47,https://www.mudah.my/2016-honda-hr-v-1-8-e-a-full-service-record-108755557.htm,hr-v,104999.5
2022,2022 Honda HR-V 1.8 RS (A) FSR WARRANTY FULON,86888.0,50000 - 54999,Selangor,47,https://www.mudah.my/2022-honda-hr-v-1-8-rs-a-fsr-warranty-fulon-108545576.htm,hr-v,52499.5
2019,2019 Honda CITY 1.5 V (A),62500.0,60000 - 64999,Johor,48,https://www.mudah.my/2019-honda-city-1-5-v-a-107978356.htm,city,62499.5
2018,"2018 Honda CITY 1.5 V FACELIFT (A) 59,000Km 1Owner",57800.0,55000 - 59999,Kuala Lumpur,48,https://www.mudah.my/2018-honda-city-1-5-v-facelift-a-59-000km-1owner-108623152.htm,city,57499.5
2014,2014 Honda ACCORD 2.4 VTi-L (A),39800.0,160000 - 169999,Penang,48,https://www.mudah.my/2014-honda-accord-2-4-vti-l-a-108755541.htm,accord,164999.5
2022,2022 Honda CIVIC 1.5 RS (A) FE LOW MIL U/WARRANTY,113999.0,70000 - 74999,Selangor,48,https://www.mudah.my/2022-honda-civic-1-5-rs-a-fe-low-mil-u-warranty-107510451.htm,civic,72499.5
2019,2019 Honda CITY 1.5 HYBRID *CASH BACK* F/SERVICE,44700.0,100000 - 109999,Selangor,48,https://www.mudah.my/2019-honda-city-1-5-hybrid-cash-back-f-service-108293420.htm,city,104999.5
2016,Honda CR-V 2.4 4WD FACELIFT (A) TIPTOP *WARRANTY,44800.0,80000 - 84999,Selangor,48,https://www.mudah.my/honda-cr-v-2-4-4wd-facelift-a-tiptop-warranty-108631232.htm,cr-v,82499.5
2018,Honda JAZZ 1.5 V (A) FIT RS *FULL B/KIT *WARRANTY,50800.0,65000 - 69999,Selangor,48,https://www.mudah.my/honda-jazz-1-5-v-a-fit-rs-full-b-kit-warranty-108612809.htm,fit,67499.5
2013,2013 Honda CITY 1.5 E MODULO FACELIFT (A) 1OWNER,24800.0,130000 - 139999,Selangor,48,https://www.mudah.my/2013-honda-city-1-5-e-modulo-facelift-a-1owner-106810651.htm,city,134999.5
2014,2014 Honda ODYSSEY 2.4 EXV (A)FULL LOPAN,80999.0,95000 - 99999,Johor,48,https://www.mudah.my/2014-honda-odyssey-2-4-exv-a-full-lopan-108755244.htm,odyssey,97499.5
2021,2021 Honda CITY 1.5 V (A) SENSING RS AEROKIT F/SVC,72800.0,30000 - 34999,Kuala Lumpur,48,https://www.mudah.my/2021-honda-city-1-5-v-a-sensing-rs-aerokit-f-svc-107708766.htm,city,32499.5
2015,2015 Honda City 1.5 (A) V-Spec Keyless Push Start,35718.0,85000 - 89999,Selangor,48,https://www.mudah.my/2015-honda-city-1-5-a-v-spec-keyless-push-start-106576627.htm,city,87499.5
2013,2013 Honda CITY 1.5 E FACELIFT (A) MUGEN BODYKIT,25800.0,100000 - 109999,Kuala Lumpur,48,https://www.mudah.my/2013-honda-city-1-5-e-facelift-a-mugen-bodykit-108755212.htm,city,104999.5
2010,2010 Honda CIVIC 1.8 i-VTEC (A) / No Hidden Fee,29980.0,80000 - 84999,Negeri Sembilan,48,https://www.mudah.my/2010-honda-civic-1-8-i-vtec-a-no-hidden-fee-108536984.htm,civic,82499.5
2005,2005 Honda CR-V 2.0 i-VTEC FACELIFT (A),14880.0,120000 - 129999,Negeri Sembilan,48,https://www.mudah.my/2005-honda-cr-v-2-0-i-vtec-facelift-a-107203243.htm,cr-v,124999.5
2000,Honda Accord S86 Engine F20B VTEC BESAR,7500.0,140000 - 149999,Negeri Sembilan,48,https://www.mudah.my/honda-accord-s86-engine-f20b-vtec-besar-108755286.htm,accord,144999.5
2000,Honda Accord S86 Engine F20b VTEC BESAR,7500.0,140000 - 149999,Negeri Sembilan,48,https://www.mudah.my/honda-accord-s86-engine-f20b-vtec-besar-108755285.htm,accord,144999.5
2019,2019 Honda FIT 1.5 RS HONDA SENSING (A),120000.0,35000 - 39999,Kuala Lumpur,48,https://www.mudah.my/2019-honda-fit-1-5-rs-honda-sensing-a-107892135.htm,fit,37499.5
2018,2018 Honda Civic 1.8 (A) 5-Years Warranty,73800.0,75000 - 79999,Perak,48,https://www.mudah.my/2018-honda-civic-1-8-a-5-years-warranty-108755276.htm,civic,77499.5
2018,2018 Honda HR-V 1.8 V ENHANCED 2 YEARS WARRANTY,56888.0,55000 - 59999,Selangor,48,https://www.mudah.my/2018-honda-hr-v-1-8-v-enhanced-2-years-warranty-108755261.htm,hr-v,57499.5
2015,2015 Honda CITY 1.5 E (A),42800.0,50000 - 54999,Johor,48,https://www.mudah.my/2015-honda-city-1-5-e-a-108614274.htm,city,52499.5
2019,2019 Honda CIVIC 1.5 TC-PREMIUM (A),102800.0,55000 - 59999,Johor,48,https://www.mudah.my/2019-honda-civic-1-5-tc-premium-a-107346620.htm,civic,57499.5
2019,2019 Honda JAZZ 1.5 B/KIT REV CAM FULL LOAN F/LIFT,52800.0,80000 - 84999,Kuala Lumpur,48,https://www.mudah.my/2019-honda-jazz-1-5-b-kit-rev-cam-full-loan-f-lift-108641593.htm,jazz,82499.5
2019,2019 Honda CIVIC 1.5 TC-P (A) TYPR R Kits Meter 58,89800.0,55000 - 59999,Johor,48,https://www.mudah.my/2019-honda-civic-1-5-tc-p-a-typr-r-kits-meter-58-107934937.htm,civic,57499.5
2007,2007 Honda CIVIC 1.8 S i-VTEC (A),20600.0,400000 - 449999,Sarawak,48,https://www.mudah.my/2007-honda-civic-1-8-s-i-vtec-a-108251857.htm,civic,424999.5
2012,2012 Honda ACCORD 2.4 VTi-L (A)TRUE YEAR FULL LOAN,31800.0,140000 - 149999,Selangor,48,https://www.mudah.my/2012-honda-accord-2-4-vti-l-a-true-year-full-loan-107926611.htm,accord,144999.5
2022,2022 Honda HR-V 1.5T V 13K MILEAGE UNDER WARRANTY,106999.0,10000 - 14999,Johor,48,https://www.mudah.my/2022-honda-hr-v-1-5t-v-13k-mileage-under-warranty-108754810.htm,hr-v,12499.5
2008,2008 /2010 Honda STREAM RSZ 1.8 i-VTEC (A),26999.0,140000 - 149999,Johor,48,https://www.mudah.my/2008-2010-honda-stream-rsz-1-8-i-vtec-a-107810733.htm,stream,144999.5
2021,2021 Honda ODYSSEY EXV 2.4L (A),199000.0,25000 - 29999,Kuala Lumpur,48,https://www.mudah.my/2021-honda-odyssey-exv-2-4l-a-107655594.htm,odyssey,27499.5
2017,2017 Honda CR-V 1.5 TC-P 2WD (A),93000.0,85000 - 89999,Selangor,48,https://www.mudah.my/2017-honda-cr-v-1-5-tc-p-2wd-a-108196222.htm,cr-v,87499.5
2009,True 2009 Honda ACCORD CP2 2.4 DOHC i-VTEC (A) CKD,23900.0,130000 - 139999,Kuala Lumpur,48,https://www.mudah.my/true-2009-honda-accord-cp2-2-4-dohc-i-vtec-a-ckd-108755017.htm,accord,134999.5
2016,2016 Honda CR-V 2.0 2WD FACELIFT (A) 45k Mileage,62999.0,40000 - 44999,Kuala Lumpur,48,https://www.mudah.my/2016-honda-cr-v-2-0-2wd-facelift-a-45k-mileage-108754764.htm,cr-v,42499.5
2016,2016 Honda HR-V 1.8 E (A) Full Loan,42980.0,75000 - 79999,Selangor,48,https://www.mudah.my/2016-honda-hr-v-1-8-e-a-full-loan-108754721.htm,hr-v,77499.5
2023,[GRADE 5A] Honda CIVIC TYPE R (FL5) 2023,290000.0,0 - 4999,Selangor,48,https://www.mudah.my/grade-5a-honda-civic-type-r-fl5-2023-108580865.htm,civic,2499.5
2022,[TV WITH BACK CAM] Honda STEPWAGON 1.5 SPADA 2022,190000.0,25000 - 29999,Selangor,48,https://www.mudah.my/tv-with-back-cam-honda-stepwagon-1-5-spada-2022-108420757.htm,stepwagon,27499.5
2021,2021 Honda ODYSSEY EXV 2.4L (A) ABSOLUTE NEW MODEL,198000.0,10000 - 14999,Kuala Lumpur,48,https://www.mudah.my/2021-honda-odyssey-exv-2-4l-a-absolute-new-model-108098358.htm,odyssey,12499.5
2019,2019 Honda CIVIC 1.8 S  I-VTEC (A) TYPE-R BODYKIT,79800.0,85000 - 89999,Kuala Lumpur,48,https://www.mudah.my/2019-honda-civic-1-8-s-i-vtec-a-type-r-bodykit-108334918.htm,civic,87499.5
2010,2010 Honda CITY 1.5 E I-VTEC (A) BLH LOAN,20800.0,130000 - 139999,Kuala Lumpur,48,https://www.mudah.my/2010-honda-city-1-5-e-i-vtec-a-blh-loan-108022872.htm,city,134999.5
2015,2015 Honda CIVIC 1.8 S FACELIFT (A) - FREE WARRANT,39800.0,95000 - 99999,Perak,48,https://www.mudah.my/2015-honda-civic-1-8-s-facelift-a-free-warrant-108754939.htm,civic,97499.5
2018,Honda CIVIC 1.8 S i-VTEC FULL TYPE-R KIT 3YR WRTY,79800.0,70000 - 74999,Selangor,48,https://www.mudah.my/honda-civic-1-8-s-i-vtec-full-type-r-kit-3yr-wrty-106716677.htm,civic,72499.5
2017,Honda CIVIC 1.8 S i-VTEC TYPE-R KIT + 3YR WARANTY,74800.0,80000 - 84999,Selangor,48,https://www.mudah.my/honda-civic-1-8-s-i-vtec-type-r-kit-3yr-waranty-107952779.htm,civic,82499.5
2012,2011 Honda CITY 1.5 E FACELIFT (A),22333.0,110000 - 119999,Kuala Lumpur,49,https://www.mudah.my/2011-honda-city-1-5-e-facelift-a-103717902.htm,city,114999.5
2018,2018 Honda CITY 1.5 HYBRID FACELIFT (A),45800.0,50000 - 54999,Selangor,49,https://www.mudah.my/2018-honda-city-1-5-hybrid-facelift-a-108754876.htm,city,52499.5
2017,2017 Honda HR-V 1.8 FULL LOAN LEATHER SEAT,45200.0,80000 - 84999,Selangor,49,https://www.mudah.my/2017-honda-hr-v-1-8-full-loan-leather-seat-107550960.htm,hr-v,82499.5
2010,2010 Honda STREAM 1.8 i-VTEC RSZ FACELIFT (A),25000.0,140000 - 149999,Johor,49,https://www.mudah.my/2010-honda-stream-1-8-i-vtec-rsz-facelift-a-108246842.htm,stream,144999.5
2015,2015 Honda ACCORD 2.0 VTi-L (A) FULLSPEC FULON WRT,43888.0,95000 - 99999,Selangor,49,https://www.mudah.my/2015-honda-accord-2-0-vti-l-a-fullspec-fulon-wrt-108210205.htm,accord,97499.5
2020,2020 Honda CIVIC 1.5 TC-P (A),105800.0,50000 - 54999,Johor,49,https://www.mudah.my/2020-honda-civic-1-5-tc-p-a-108715043.htm,civic,52499.5
2020,2020 Honda CITY 1.5 S (A) FREE 1-3Y WARRANTY,51800.0,75000 - 79999,Kuala Lumpur,49,https://www.mudah.my/2020-honda-city-1-5-s-a-free-1-3y-warranty-108754387.htm,city,77499.5
2017,2017 Honda CITY 1.5 V FACELIFT (paddle shifter),59800.0,70000 - 74999,Johor,49,https://www.mudah.my/2017-honda-city-1-5-v-facelift-paddle-shifter-107883939.htm,city,72499.5
2013,Honda CIVIC 2.0 S NAVI (A)1THN  WARANTY LOAN KEDAI,35800.0,100000 - 109999,Selangor,49,https://www.mudah.my/honda-civic-2-0-s-navi-a-1thn-waranty-loan-kedai-108754664.htm,civic,104999.5
2016,2016 Honda JAZZ 1.5 E (A) OTR PRICE,47900.0,80000 - 84999,Selangor,49,https://www.mudah.my/2016-honda-jazz-1-5-e-a-otr-price-108754661.htm,jazz,82499.5
2023,2023 Honda CR-V 1.5 BLACK EDITION✅11k Mileage TC-P,145800.0,5000 - 9999,Johor,49,https://www.mudah.my/2023-honda-cr-v-1-5-black-edition-11k-mileage-tc-p-108178329.htm,cr-v,7499.5
2020,2020 Honda HR-V 1.8 RS✅42k Mileage (A)2021,86800.0,35000 - 39999,Johor,49,https://www.mudah.my/2020-honda-hr-v-1-8-rs-42k-mileage-a-2021-107985718.htm,hr-v,37499.5
2020,2020 Honda CR-V 1.5 TC-P 2WD (A) FULL SPEC TCP,106999.0,35000 - 39999,Johor,49,https://www.mudah.my/2020-honda-cr-v-1-5-tc-p-2wd-a-full-spec-tcp-108754627.htm,cr-v,37499.5
2018,2018 Honda CITY 1.5 E FACELIFT (A),50800.0,75000 - 79999,Johor,49,https://www.mudah.my/2018-honda-city-1-5-e-facelift-a-108754569.htm,city,77499.5
2017,2017 Honda HR-V 1.8 S ENHANCED (A) - FREE WARRANTY,49800.0,90000 - 94999,Perak,49,https://www.mudah.my/2017-honda-hr-v-1-8-s-enhanced-a-free-warranty-108754315.htm,hr-v,92499.5
2018,Honda 2018 CIVIC 1.5 TC-PREMIUM FULL SERVICE RECOR,91800.0,50000 - 54999,Kuala Lumpur,49,https://www.mudah.my/honda-2018-civic-1-5-tc-premium-full-service-recor-108754300.htm,civic,52499.5
2016,2016 Honda CITY 1.5 E (A) Full Loan,36980.0,80000 - 84999,Selangor,49,https://www.mudah.my/2016-honda-city-1-5-e-a-full-loan-107954652.htm,city,82499.5
2019,Honda STEPWAGON 1.5 SPADA - 5 YEARS WARRANTY,145000.0,55000 - 59999,Kuala Lumpur,49,https://www.mudah.my/honda-stepwagon-1-5-spada-5-years-warranty-108754558.htm,stepwagon,57499.5
2021,2021 Honda HR-V V 1.8L (A) CAR KING,83800.0,60000 - 64999,Perak,49,https://www.mudah.my/2021-honda-hr-v-v-1-8l-a-car-king-108754525.htm,hr-v,62499.5
2019,2019 Honda JAZZ 1.5 E FACELIFT TIK TOP CONDITION,63800.0,70000 - 74999,Kuala Lumpur,49,https://www.mudah.my/2019-honda-jazz-1-5-e-facelift-tik-top-condition-108490739.htm,jazz,72499.5
2015,2015 Honda HR-V 1.8 E (A),44999.0,85000 - 89999,Johor,49,https://www.mudah.my/2015-honda-hr-v-1-8-e-a-108754509.htm,hr-v,87499.5
2013,ORI13 Honda ACCORD 2.0 VTi-L MODULO LEATHER 1 OWN,41888.0,85000 - 89999,Selangor,49,https://www.mudah.my/ori13-honda-accord-2-0-vti-l-modulo-leather-1-own-108640914.htm,accord,87499.5
2011,2011 Honda INSIGHT 1.3 (HYBRID) (A) BUDGET CAR,16999.0,90000 - 94999,Kuala Lumpur,49,https://www.mudah.my/2011-honda-insight-1-3-hybrid-a-budget-car-106911867.htm,hybrid,92499.5
2021,2021 Honda STEPWAGON 1.5 SPADA 6 YEARS WARRANTY,158000.0,20000 - 24999,Kuala Lumpur,49,https://www.mudah.my/2021-honda-stepwagon-1-5-spada-6-years-warranty-105635063.htm,stepwagon,22499.5
2015,M2015 Honda JAZZ 1.5 V (A) CAR KING / EASY LOA N!!,46888.0,80000 - 84999,Selangor,49,https://www.mudah.my/m2015-honda-jazz-1-5-v-a-car-king-easy-loa-n-107376632.htm,jazz,82499.5
2021,M2021 Honda CIVIC 1.5TC (A)CAR KING UNDER WARRANTY,96888.0,30000 - 34999,Selangor,49,https://www.mudah.my/m2021-honda-civic-1-5tc-a-car-king-under-warranty-108185390.htm,civic,32499.5
2021,2021 Honda CIVIC 1.5 EX (A),160000.0,5000 - 9999,Selangor,49,https://www.mudah.my/2021-honda-civic-1-5-ex-a-108481188.htm,civic,7499.5
2019,2019 Honda CR-V 1.5 TC 2WD (A),98800.0,85000 - 89999,Johor,49,https://www.mudah.my/2019-honda-cr-v-1-5-tc-2wd-a-108545245.htm,cr-v,87499.5
2024,Honda City Hatchback Special offer + High Rebate,79500.0,0 - 4999,Selangor,49,https://www.mudah.my/honda-city-hatchback-special-offer-high-rebate-107086851.htm,city,2499.5
2018,2018 Honda CIVIC 1.8 S i-VTEC (A),79800.0,60000 - 64999,Johor,49,https://www.mudah.my/2018-honda-civic-1-8-s-i-vtec-a-108502026.htm,civic,62499.5
2010,CASH DEAL ONLY 2010 Honda CR-V 2.0 i-VTEC (A),25999.0,85000 - 89999,Selangor,49,https://www.mudah.my/cash-deal-only-2010-honda-cr-v-2-0-i-vtec-a-108753955.htm,cr-v,87499.5
2019,2019 Honda JAZZ 1.5 V FACELIFT (A),49800.0,60000 - 64999,Kuala Lumpur,49,https://www.mudah.my/2019-honda-jazz-1-5-v-facelift-a-108753942.htm,jazz,62499.5
2004,2004 Honda CITY 1.5 i-DSI (A),14800.0,160000 - 169999,Sarawak,49,https://www.mudah.my/2004-honda-city-1-5-i-dsi-a-107139088.htm,city,164999.5
2019,2019 Honda CR-V 1.5 TC-P 2WD (A),113800.0,80000 - 84999,Sarawak,49,https://www.mudah.my/2019-honda-cr-v-1-5-tc-p-2wd-a-107138654.htm,cr-v,82499.5
2016,2016 Honda ACCORD 2.0 VTi-L FACELIFT (A) WRTY 1 YR,70800.0,110000 - 119999,Kuala Lumpur,49,https://www.mudah.my/2016-honda-accord-2-0-vti-l-facelift-a-wrty-1-yr-108753921.htm,accord,114999.5
2018,2018 Honda CITY 1.5 (A) E FACELIFT,52500.0,85000 - 89999,Penang,49,https://www.mudah.my/2018-honda-city-1-5-a-e-facelift-106079824.htm,city,87499.5
2019,2019 Honda CIVIC 1.5 (A) TC Type-R Bodykits,95800.0,80000 - 84999,Penang,49,https://www.mudah.my/2019-honda-civic-1-5-a-tc-type-r-bodykits-107827304.htm,civic,82499.5
